timestamp,open,high,low,close
1659312000000,1762.078,1762.158,1760.338,1760.984
1659312300000,1760.965,1761.718,1760.748,1761.458
1659312600000,1761.478,1762.388,1761.398,1762.218
1659312900000,1762.248,1762.828,1762.218,1762.788
1659313200000,1762.838,1763.968,1762.838,1763.628
1659313500000,1763.638,1763.678,1763.054,1763.32
1659313800000,1763.32,1763.32,1762.408,1762.408
1659314100000,1762.388,1762.388,1761.838,1762.218
1659314400000,1762.258,1762.498,1762.038,1762.268
1659314700000,1762.268,1763.028,1762.028,1763.028
1659315000000,1763.028,1763.938,1762.744,1762.744
1659315300000,1762.684,1763.068,1762.358,1762.574
1659315600000,1762.644,1763.084,1760.948,1762.274
1659315900000,1762.268,1762.798,1761.978,1762.078
1659316200000,1762.078,1763.014,1761.778,1761.778
1659316500000,1761.778,1763.178,1761.778,1763.058
1659316800000,1763.088,1764.134,1762.898,1763.944
1659317100000,1763.974,1764.564,1763.908,1764.534
1659317400000,1764.514,1765.734,1763.904,1765.594
1659317700000,1765.574,1765.654,1764.294,1764.394
1659318000000,1764.424,1764.424,1763.368,1763.368
1659318300000,1763.345,1763.954,1763.328,1763.418
1659318600000,1763.478,1763.788,1763.108,1763.198
1659318900000,1763.198,1763.558,1763.018,1763.344
1659319200000,1763.314,1764.098,1763.208,1763.414
1659319500000,1763.444,1764.198,1763.224,1764.014
1659319800000,1764.014,1764.214,1763.538,1763.678
1659320100000,1763.674,1764.818,1763.618,1764.614
1659320400000,1764.594,1764.778,1764.248,1764.584
1659320700000,1764.604,1765.108,1764.244,1764.664
1659321000000,1764.684,1764.868,1764.317,1764.424
1659321300000,1764.444,1764.574,1764.014,1764.154
1659321600000,1764.134,1764.274,1763.784,1763.824
1659321900000,1763.814,1764.214,1763.384,1763.474
1659322200000,1763.544,1763.714,1763.364,1763.604
1659322500000,1763.664,1765.528,1763.664,1764.484
1659322800000,1764.504,1764.908,1763.86,1763.964
1659323100000,1763.988,1764.278,1763.774,1764.168
1659323400000,1764.168,1764.168,1763.064,1763.214
1659323700000,1763.198,1763.198,1761.944,1761.994
1659324000000,1762.024,1762.508,1761.794,1762.498
1659324300000,1762.488,1762.608,1761.758,1762.018
1659324600000,1762.038,1762.188,1761.64,1761.898
1659324900000,1761.898,1762.234,1761.458,1761.478
1659325200000,1761.478,1761.964,1761.191,1761.894
1659325500000,1761.904,1761.904,1761.388,1761.448
1659325800000,1761.448,1762.108,1761.408,1761.748
1659326100000,1761.748,1761.958,1761.598,1761.958
1659326400000,1761.938,1761.958,1761.268,1761.568
1659326700000,1761.568,1761.658,1761.238,1761.488
1659327000000,1761.528,1761.588,1761.138,1761.138
1659327300000,1761.138,1762.058,1761.128,1762.018
1659327600000,1762.018,1762.358,1761.608,1762.018
1659327900000,1762.028,1762.118,1761.264,1761.424
1659328200000,1761.454,1762.358,1761.228,1762.114
1659328500000,1762.114,1762.214,1760.928,1761.398
1659328800000,1761.398,1761.398,1759.552,1759.878
1659329100000,1759.888,1760.278,1759.568,1759.754
1659329400000,1759.784,1760.258,1759.628,1760.068
1659329700000,1760.068,1760.238,1759.578,1760.198
1659330000000,1760.218,1760.308,1759.788,1759.818
1659330300000,1759.808,1760.238,1759.598,1759.708
1659330600000,1759.708,1760.018,1759.398,1759.918
1659330900000,1759.918,1760.698,1759.858,1760.598
1659331200000,1760.608,1760.728,1760.378,1760.728
1659331500000,1760.728,1760.938,1760.568,1760.648
1659331800000,1760.648,1760.918,1759.898,1760.318
1659332100000,1760.338,1760.868,1760.338,1760.798
1659332400000,1760.718,1760.928,1760.198,1760.368
1659332700000,1760.368,1760.408,1759.434,1759.914
1659333000000,1759.898,1760.014,1758.208,1758.788
1659333300000,1758.788,1759.048,1758.414,1758.948
1659333600000,1758.948,1759.998,1758.878,1759.938
1659333900000,1759.984,1760.614,1759.698,1760.514
1659334200000,1760.514,1761.088,1760.074,1760.938
1659334500000,1760.988,1762.208,1760.724,1761.984
1659334800000,1761.978,1762.738,1761.824,1762.008
1659335100000,1762.028,1762.774,1761.854,1762.557
1659335400000,1762.603,1762.697,1761.574,1762.598
1659335700000,1762.614,1762.847,1761.944,1762.814
1659336000000,1762.814,1763.898,1762.198,1763.88
1659336300000,1763.798,1764.724,1763.458,1764.206
1659336600000,1764.206,1764.344,1763.087,1763.594
1659336900000,1763.634,1763.724,1762.934,1763.127
1659337200000,1763.127,1764.57,1762.71,1764.444
1659337500000,1764.444,1765.674,1763.464,1765.434
1659337800000,1765.424,1766.439,1765.158,1766.335
1659338100000,1766.365,1767.306,1766.215,1766.421
1659338400000,1766.384,1766.388,1765.218,1765.398
1659338700000,1765.398,1766.938,1765.398,1766.178
1659339000000,1766.184,1766.457,1764.675,1764.838
1659339300000,1764.904,1765.002,1764.086,1764.852
1659339600000,1764.852,1765.172,1764.312,1764.972
1659339900000,1764.972,1765.102,1763.748,1764.262
1659340200000,1764.262,1764.722,1763.15,1763.572
1659340500000,1763.582,1764.822,1763.348,1764.362
1659340800000,1764.364,1764.592,1762.128,1763.045
